sentence_id,words,labels
344,response,O
344,to,O
344,the,O
344,autonomous,O
344,vehicle,O
344,engaging,O
344,in,O
344,an,B-C-3
344,undesired,I-C-3
344,maneuver,I-C-3
345,disengage,B-E
345,for,O
345,unwanted,B-CE-3
345,vehicle,I-CE-3
345,maneuver,I-CE-3
345,due,O
345,to,O
345,perception,B-C-0
345,of,O
345,a,O
345,parked,O
345,vehicles,O
346,perception,O
346,discrepancy,O
346,;,O
346,on,O
346,city,O
346,road,O
346,in,O
346,moderate,O
346,traffic,O
346,in,O
346,light,O
346,rain,O
346,during,O
346,dusk,O
347,when,O
347,the,O
347,av,O
347,was,O
347,making,O
347,a,O
347,lane,O
347,change,O
347,",",O
347,too,O
347,much,O
347,acceleration,O
347,was,O
347,observed,O
347,despite,O
347,the,O
347,existence,O
347,of,O
347,lead,O
347,vehicle,O
347,on,O
347,the,O
347,target,O
347,lane,O
347,.,O
347,the,O
347,driver,O
347,safely,O
347,disengaged,O
347,and,O
347,resumed,O
347,manual,O
347,control,O
347,shortly,O
347,after,O
347,the,O
347,unexpected,O
347,acceleration,O
347,.,O
348,localization,O
348,issue,O
348,:,O
348,failed,O
348,to,O
348,stop,O
348,within,O
348,a,O
348,certain,O
348,distance,O
348,of,O
348,stop,O
348,line,O
348,at,O
348,traffic,O
348,light,O
349,system,O
349,kickout,O
349,:,O
349,car,O
349,release,O
349,run,O
349,sigsegv,O
349,with,O
349,positioning,O
349,module,O
350,hardware,O
350,irregularity,O
350,",",O
350,-,O
350,vehicle,O
350,chasis,O
350,error,O
350,",",O
350,autocruisefallbackchecker,O
350,execution,O
350,issue,O
351,precautionary,O
351,takeover,O
351,when,O
351,crossing,O
351,crosswalk,O
351,in,O
351,front,O
351,of,O
351,a,O
351,supermarket,O
352,planning,O
352,discrepancy,O
352,:,O
352,vehicle,O
352,merged,O
352,poorly,O
352,into,O
352,lanes,O
353,the,O
353,vehicle,O
353,was,O
353,off,O
353,from,O
353,the,O
353,route,O
353,due,O
353,to,O
353,a,B-C-0
353,malfunction,I-C-0
353,of,O
353,its,O
353,pose,O
353,estimation,O
353,system,O
353,;,O
353,no,O
353,unusual,O
353,conditions,O
353,(,O
353,e.g.,O
353,",",O
353,weather,O
353,",",O
353,road,O
353,surface,O
353,or,O
353,traffic,O
353,conditions,O
353,",",O
353,construction,O
353,",",O
353,emergencies,O
353,",",O
353,accidents,O
353,or,O
353,collisions,O
353,),O
353,were,O
353,observed,O
353,.,O
354,hardware,O
354,irregularity,O
354,",",O
354,-,O
354,onboard,O
354,screen,O
354,display,O
354,is,O
354,not,O
354,active,O
355,the,O
355,vehicle,O
355,wasnt,O
355,driving,O
355,at,O
355,a,O
355,desired,O
355,speed,O
355,due,O
355,to,O
355,a,B-C-2
355,malfunction,I-C-2
355,of,O
355,its,O
355,motion,O
355,planning,O
355,system,O
355,;,O
355,no,O
355,unusual,O
355,conditions,O
355,(,O
355,e.g.,O
355,",",O
355,weather,O
355,",",O
355,road,O
355,surface,O
355,or,O
355,traffic,O
355,conditions,O
355,",",O
355,construction,O
355,",",O
355,emergencies,O
355,",",O
355,accidents,O
355,or,O
355,collisions,O
355,),O
355,were,O
355,observed,O
355,.,O
356,precautionary,B-E
356,takeover,I-E
356,due,O
356,to,O
356,another,B-C-5
356,vehicle,I-C-5
356,s,I-C-5
356,reckless,I-C-5
356,driving,I-C-5
356,behavior,I-C-5
356,(,O
356,over,O
356,speed,O
356,),O
357,keep,O
357,yielding,O
357,to,O
357,cut-in,O
357,vehicle,O
357,in,O
357,traffic,O
357,jam,O
357,",",O
357,takeover,O
357,so,O
357,that,O
357,av,O
357,can,O
357,pass,O
357,along,O
357,the,O
357,road,O
358,pedestrian,O
358,walking,O
358,in,O
358,parking,O
358,lot,O
358,among,O
358,parking,O
358,vehicles,O
358,",",O
358,precautionary,B-E
358,takeover,I-E
358,to,O
358,address,B-C-0
358,perception,I-C-0
359,control,O
359,issue,O
359,:,O
359,input,O
359,check,O
359,failure,O
359,",",O
359,swerving,O
359,issue,O
359,when,O
359,making,O
359,turns,O
360,lane,O
360,change,O
360,maneuver,O
360,:,O
360,risk,B-E
360,of,I-E
360,lane,I-E
360,departure,I-E
360,",",O
360,caused,O
360,by,O
360,unstable,B-C-2
360,target,I-C-2
360,lane,I-C-2
360,model,I-C-2
361,lane,O
361,change,O
361,maneuver,O
361,:,O
361,risk,B-E
361,of,I-E
361,lane,I-E
361,departure,I-E
361,",",O
361,caused,O
361,by,O
361,overshooting,B-C-2
361,trajectory,I-C-2
361,planning,I-C-2
362,lane,O
362,change,O
362,maneuver,O
362,to,O
362,the,O
362,exit,O
362,lane,O
362,:,O
362,risk,B-E
362,of,I-E
362,lane,I-E
362,departure,I-E
362,",",O
362,caused,O
362,by,O
362,unstable,B-C-2
362,trajectory,I-C-2
362,planning,I-C-2
363,lane,O
363,change,O
363,maneuver,O
363,:,O
363,risk,B-E
363,to,I-E
363,be,I-E
363,rear-ended,I-E
363,by,O
363,vehicle,O
363,in,O
363,target,O
363,lane,O
363,",",O
363,caused,O
363,by,O
363,wrong,B-C-2
363,lane,I-C-2
363,change,I-C-2
363,suggestion,I-C-2
364,lane,O
364,change,O
364,maneuver,O
364,:,O
364,risk,B-E
364,of,I-E
364,lane,I-E
364,departure,I-E
364,",",O
364,caused,O
364,by,O
364,wrong,B-C-2
364,lane,I-C-2
364,association,I-C-2
365,merge,O
365,maneuver,O
365,:,O
365,risk,B-E
365,to,I-E
365,rear-end,I-E
365,other,I-E
365,vehicle,I-E
365,",",O
365,caused,O
365,by,O
365,wrong,B-C-2
365,lane,I-C-2
365,association,I-C-2
366,lane,O
366,change,O
366,maneuver,O
366,:,O
366,risk,B-E
366,to,I-E
366,rear-end,I-E
366,other,I-E
366,vehicle,I-E
366,",",O
366,caused,O
366,by,O
366,wrong,B-C-2
366,lane,I-C-2
366,association,I-C-2
367,controls,O
367,discrepancy,O
367,",",O
367,potential,O
367,data,O
367,recording,O
367,issue,O
368,localization,O
368,discrepancy,O
368,",",O
368,potential,O
368,hardware,O
368,performance,O
368,issue,O
369,perception,O
369,discrepancy,O
369,",",O
369,potential,O
369,software,O
369,performance,O
369,issue,O
370,perception,O
370,discrepancy,O
370,",",O
370,incorrect,O
370,detection,O
370,of,O
370,object,O
371,controls,O
371,discrepancy,O
371,",",O
371,hardware,O
371,diagnostics,O
371,indicated,O
371,potential,O
371,performance,O
371,issue,O
372,planning,O
372,discrepancy,O
372,",",O
372,motion,O
372,planning,O
372,timed,O
372,out,O
373,perception,O
373,discrepancy,O
373,",",B-E
373,occluded,I-E
373,view,O
373,due,O
373,to,O
373,obstruction,B-C-6
373,(,I-C-6
373,s,I-C-6
373,),I-C-6
374,controls,O
374,discrepancy,O
374,",",O
374,controls,O
374,diagnostics,O
374,indicated,O
374,potential,O
374,performance,O
374,issue,O
375,perception,O
375,discrepancy,O
375,",",O
375,potential,O
375,hardware,O
375,performance,O
375,issue,O
376,planning,B-C-2
376,discrepancy,I-C-2
376,",",O
376,resulting,O
376,in,O
376,improper,B-E
376,lane-change,I-E
376,plan,I-E
377,perception,O
377,discrepancy,O
377,",",O
377,potential,O
377,undesirable,O
377,manuever,O
378,planning,O
378,discrepancy,O
378,",",O
378,system,O
378,authorizing,O
378,improper,O
378,trajectory,O
378,around,O
378,bad,O
378,actor,O
379,planning,O
379,discrepancy,O
379,",",O
379,system,O
379,authorizing,O
379,vehicle,O
379,to,O
379,operate,O
379,outside,O
379,of,O
379,rate,O
379,requirements,O
380,planning,O
380,discrepancy,O
380,",",O
380,potential,O
380,undesirable,O
380,yielding,O
380,maneuver,O
381,planning,O
381,discrepancy,O
381,:,O
381,av,O
381,merged,O
381,poorly,O
382,perception,O
382,discrepancy,O
382,:,O
382,lost,O
382,track,O
382,of,O
382,lead,O
382,vehicle,O
383,perception,O
383,discrepancy,O
383,:,O
383,incorrect,O
383,assessment,O
383,of,O
383,traffic,O
383,light,O
383,state,O
384,mapping,O
384,discrepancy,O
384,:,O
384,traffic,O
384,light,O
384,error,O
385,perception,O
385,module,O
385,failure,O
385,due,O
385,to,O
385,software,O
385,issue,O
386,planning,O
386,discrepancy,O
386,:,O
386,failure,O
386,to,O
386,make,O
386,unprotected,O
386,left,O
386,during,O
386,light,O
386,cycle,O
387,planning,O
387,discrepancy,O
387,:,O
387,av,O
387,reacts,O
387,poorly,O
387,for,O
387,merging,O
387,vehicle,O
388,perception,O
388,discrepancy,O
388,:,O
388,lost,O
388,track,O
388,of,O
388,pedestrian,O
388,near,O
388,parked,O
388,vehicle,O
389,perception,O
389,discrepancy,O
389,:,O
389,lost,O
389,track,O
389,of,O
389,trailer,O
389,being,O
389,pulled,O
389,by,O
389,vehicle,O
390,perception,O
390,discrepancy,O
390,:,O
390,lost,O
390,track,O
390,of,O
390,lead,O
390,cyclist,O
391,planning,O
391,discrepancy,O
391,:,O
391,poor,O
391,lane,O
391,change,O
391,in,O
391,contested,O
391,target,O
391,lane,O
392,mapping,O
392,discrepancy,O
392,:,O
392,stop,O
392,sign,O
392,error,O
393,perception,O
393,discrepancy,O
393,:,O
393,failure,O
393,to,O
393,yield,O
393,to,O
393,other,O
393,actors,O
394,localization,O
394,discrepancy,O
394,:,O
394,the,B-E
394,discrepancy,I-E
394,is,O
394,due,O
394,to,O
394,lack,B-C-1
394,of,I-C-1
394,sufficient,I-C-1
394,evidence,I-C-1
394,for,I-C-1
394,accurate,I-C-1
394,localization,I-C-1
394,across,O
394,multiple,O
394,localization,O
394,components,O
394,",",O
394,including,O
394,lack,O
394,of,O
394,accurate,O
394,gps,O
394,",",O
394,lack,O
394,of,O
394,sufficient,O
394,geometric,O
394,signature,O
394,of,O
394,the,O
394,road,O
394,",",O
394,lack,O
394,of,O
394,sufficient,O
394,lidar,O
394,point,O
394,features,O
394,",",O
394,poor,O
394,imu,O
394,performance,O
394,",",O
394,etc,O
394,.,O
394,this,O
394,discrepancy,O
394,is,O
394,geo-location,O
394,related,O
394,.,O
395,planning,O
395,discrepancy,O
395,:,O
395,autonomous,O
395,vehicle,O
395,is,O
395,approaching,O
395,the,O
395,intersection,O
395,while,O
395,a,O
395,front,O
395,vehicle,O
395,has,O
395,already,O
395,stopped,O
395,at,O
395,the,O
395,stop,O
395,line,O
395,for,O
395,the,O
395,red,O
395,light,O
395,.,O
395,the,O
395,lane,O
395,is,O
395,very,O
395,wide,O
395,(,O
395,as,O
395,wide,O
395,as,O
395,two,O
395,lanes,O
395,),O
395,which,O
395,caused,O
395,the,O
395,autonomous,O
395,vehicle,O
395,to,O
395,decide,O
395,to,O
395,maneuver,O
395,to,O
395,the,O
395,right,O
395,side,O
395,of,O
395,the,O
395,front,O
395,vehicle,O
395,and,O
395,stop,O
395,in,O
395,parallel,O
395,to,O
395,it,O
395,.,O
395,this,O
395,behavior,O
395,was,O
395,perceived,O
395,to,O
395,be,O
395,overly,O
395,aggressive,O
395,by,O
395,the,O
395,safety,O
395,driver,O
395,therefore,O
395,he,O
395,disengaged,O
395,the,O
395,system,O
395,as,O
395,it,O
395,started,O
395,maneuvering,O
395,to,O
395,the,O
395,right,O
395,.,O
396,clear,O
396,weather,O
396,",",O
396,good,O
396,surface,O
396,conditions,O
396,.,O
396,disengagment,B-E
396,was,O
396,the,O
396,result,O
396,of,O
396,a,B-C-8
396,planned,I-C-8
396,test,I-C-8
396,of,O
396,the,O
396,autonomous,O
396,technology,O
396,.,O
396,driver,O
396,assumed,O
396,control,O
396,in,O
396,less,O
396,than,O
396,1,O
396,second,O
396,.,O
396,trajectory,O
396,planning,O
396,error,O
396,:,O
396,other,O
396,vehicle,O
396,was,O
396,predicted,O
396,in,O
396,our,O
396,trajectory,O
397,clear,O
397,weather,O
397,",",O
397,good,O
397,surface,O
397,conditions,O
397,.,O
397,disengagment,B-E
397,was,O
397,the,O
397,result,O
397,of,O
397,a,B-C-8
397,planned,I-C-8
397,test,I-C-8
397,of,O
397,the,O
397,autonomous,O
397,technology,O
397,.,O
397,driver,O
397,assumed,O
397,control,O
397,in,O
397,less,O
397,than,O
397,1,O
397,second,O
397,.,O
397,wrong,O
397,object,O
397,prediction,O
397,:,O
397,ghost,O
397,object,O
397,prediction,O
398,clear,O
398,weather,O
398,",",O
398,good,O
398,surface,O
398,conditions,O
398,.,O
398,disengagment,B-E
398,was,O
398,the,O
398,result,O
398,of,O
398,a,B-C-8
398,planned,I-C-8
398,test,I-C-8
398,of,O
398,the,O
398,autonomous,O
398,technology,O
398,.,O
398,driver,O
398,assumed,O
398,control,O
398,in,O
398,less,O
398,than,O
398,1,O
398,second,O
398,.,O
398,trajectory,O
398,message,O
398,timeout,O
398,:,O
398,took,O
398,too,O
398,longe,O
398,to,O
398,plan,O
398,trajectory,O
399,clear,O
399,weather,O
399,",",O
399,good,O
399,surface,O
399,conditions,O
399,.,O
399,disengagment,B-E
399,was,O
399,the,O
399,result,O
399,of,O
399,a,B-C-8
399,planned,I-C-8
399,test,I-C-8
399,of,O
399,the,O
399,autonomous,O
399,technology,O
399,.,O
399,driver,O
399,assumed,O
399,control,O
399,in,O
399,less,O
399,than,O
399,1,O
399,second,O
399,.,O
399,autobox,O
399,error,O
400,precautionary,B-E
400,takeover,I-E
400,to,O
400,address,B-C-0
400,perception,I-C-0
400,",",O
400,other,O
400,road,O
400,user,O
400,behaving,O
400,poorly,O
401,precautionary,B-E
401,takeover,I-E
401,to,O
401,address,B-C-2
401,planning,I-C-2
402,precautionary,B-E
402,takeover,I-E
402,to,O
402,address,B-C-0
402,perception,I-C-0
402,",",O
402,av,O
402,made,O
402,unsuccessful,O
402,left,O
402,turn,O
403,precautionary,B-E
403,takeover,I-E
403,to,O
403,address,B-C-2
403,planning,I-C-2
403,",",O
403,precautionary,B-E
403,takeover,I-E
403,to,O
403,address,B-C-0
403,perception,I-C-0
403,",",O
403,third,O
403,party,O
403,lane,O
403,obstruction,O
404,precautionary,B-E
404,takeover,I-E
404,to,O
404,address,B-C-0
404,perception,I-C-0
404,",",O
404,av,O
404,lane,O
404,change,O
404,issues,O
405,precautionary,B-E
405,takeover,I-E
405,to,O
405,address,B-C-0
405,perception,I-C-0
405,",",O
405,third,O
405,party,O
405,lane,O
405,obstruction,B-E
406,precautionary,I-E
406,takeover,O
406,to,O
406,address,B-C-2
406,planning,I-C-2
406,",",O
406,precautionary,B-E
406,takeover,I-E
406,to,O
406,address,B-C-0
406,perception,I-C-0
406,",",O
406,third,O
406,party,O
406,lane,O
406,encroachment,O
407,precautionary,B-E
407,takeover,I-E
407,to,O
407,address,B-C-2
407,planning,I-C-2
407,",",O
407,av,O
407,lane,O
407,change,O
407,issues,O
408,precautionary,B-E
408,takeover,I-E
408,to,O
408,address,B-C-2
408,planning,I-C-2
408,",",O
408,precautionary,B-E
408,takeover,I-E
408,to,O
408,address,B-C-0
408,perception,I-C-0
408,",",O
408,av,O
408,made,O
408,unsuccessful,O
408,left,O
408,turn,O
409,precautionary,B-E
409,takeover,I-E
409,to,O
409,address,B-C-0
409,perception,I-C-0
409,",",O
409,construction,O
409,lane,O
409,obstruction,O
410,precautionary,B-E
410,takeover,I-E
410,to,O
410,address,B-C-2
410,planning,I-C-2
410,",",O
410,precautionary,B-E
410,takeover,I-E
410,to,O
410,address,B-C-0
410,perception,I-C-0
410,",",O
410,other,O
410,road,O
410,user,O
410,behaving,O
410,poorly,O
411,precautionary,B-E
411,takeover,I-E
411,to,O
411,address,B-C-2
411,planning,I-C-2
411,",",O
411,av,O
411,made,O
411,unsuccessful,O
411,left,O
411,turn,O
412,precautionary,B-E
412,takeover,I-E
412,to,O
412,address,B-C-2
412,planning,I-C-2
412,",",O
412,precautionary,B-E
412,takeover,I-E
412,to,O
412,address,B-C-0
412,perception,I-C-0
412,",",O
412,other,O
412,road,O
412,user,O
412,behaving,O
412,poorly,O
413,precautionary,B-E
413,takeover,I-E
413,to,O
413,address,B-C-2
413,planning,I-C-2
413,",",O
413,precautionary,B-E
413,takeover,I-E
413,to,O
413,address,B-C-3
413,controls,I-C-3
413,",",O
413,av,O
413,made,O
413,unsuccessful,O
413,left,O
413,turn,O
414,precautionary,B-E
414,takeover,I-E
414,to,O
414,address,B-C-2
414,planning,I-C-2
414,",",O
414,other,O
414,road,O
414,user,O
414,behaving,O
414,poorly,O
415,precautionary,B-E
415,takeover,I-E
415,to,O
415,address,B-C-2
415,planning,I-C-2
415,",",O
415,precautionary,O
415,takeover,O
415,to,O
415,address,O
415,controls,O
415,",",O
415,other,O
415,road,O
415,users,O
415,behaving,O
415,poorly,O
416,precautionary,B-E
416,takeover,I-E
416,to,O
416,address,B-C-0
416,perception,I-C-0
416,other,O
416,road,O
416,user,O
416,behaving,O
416,poorly,O
417,undesired,B-E
417,motion,I-E
417,planning,I-E
417,behavior,I-E
417,due,O
417,to,O
417,traffic,B-C-6
417,conditions,I-C-6
418,error,O
418,in,O
418,perception,B-E
418,system,I-E
418,detection,I-E
418,due,O
418,to,O
418,weather,B-C-6
418,conditions,I-C-6
419,poor,B-E
419,traffic,I-E
419,light,I-E
419,perception,I-E
419,accuracy,I-E
419,due,O
419,to,O
419,weather,B-C-6
419,conditions,I-C-6
419,/,I-C-6
419,fog,I-C-6
420,system,B-E
420,kickout,I-E
420,due,O
420,to,O
420,hardware,B-CE-7
420,due,O
420,to,O
420,road,B-C-6
420,surface,I-C-6
420,conditions,I-C-6
421,localization,B-E
421,accuracy,I-E
421,fell,O
421,below,O
421,safety,O
421,threshold,O
421,due,O
421,to,O
421,weather,B-C-6
421,conditions,I-C-6
422,precautionary,B-E
422,disengagement,I-E
422,to,O
422,avoid,O
422,a,B-C-5
422,reckless,I-C-5
422,driver,I-C-5
422,oncoming,O
422,in,O
422,av,O
422,s,O
422,lane,O
423,error,O
423,in,O
423,perception,O
423,system,O
423,detection,O
424,error,B-E
424,in,O
424,perception,O
424,system,O
424,detection,O
424,due,O
424,to,O
424,traffic,B-C-6
424,conditions,I-C-6
425,poor,B-E
425,traffic,I-E
425,light,I-E
425,perception,I-E
425,accuracy,I-E
425,due,O
425,to,O
425,traffic,B-C-6
425,conditions,I-C-6
426,precautionary,B-E
426,disengagement,I-E
426,to,O
426,avoid,O
426,a,B-C-5
426,reckless,I-C-5
426,driver,I-C-5
426,in,O
426,av,O
426,s,O
426,lane,O
426,due,O
426,to,O
426,weather,O
426,conditions,O
427,disengage,B-E
427,for,O
427,an,B-C-5
427,erratically,I-C-5
427,",",I-C-5
427,recklessly,I-C-5
427,or,I-C-5
427,aggressively,I-C-5
427,behaving,I-C-5
427,road,I-C-5
427,user,I-C-5
428,disengage,B-E
428,for,O
428,unwanted,B-CE-3
428,maneuver,I-CE-3
428,of,O
428,the,O
428,vehicle,O
428,caused,O
428,by,O
428,a,B-C-3
428,control,I-C-3
428,discrepancy,I-C-3
428,in,O
428,delivering,O
428,the,O
428,planned,O
428,trajectory,O
428,to,O
428,the,O
428,vehicle,O
428,s,O
428,controls,O
428,system,O
429,disengage,B-E
429,for,O
429,unwanted,B-CE-3
429,maneuver,I-CE-3
429,of,O
429,the,O
429,vehicle,O
429,caused,O
429,by,O
429,a,B-C-1
429,localization,I-C-1
429,discrepancy,I-C-1
429,in,O
429,accurately,O
429,positioning,O
429,the,O
429,vehicle,O
429,on,O
429,the,O
429,map,O
430,disengage,O
430,for,O
430,a,O
430,hardware,O
430,fault,O
430,due,O
430,to,O
430,a,O
430,potential,O
430,performance,O
430,issue,O
430,with,O
430,a,O
430,hardware,O
430,component,O
430,of,O
430,the,O
430,self-driving,O
430,system,O
430,or,O
430,a,O
430,component,O
430,of,O
430,the,O
430,base,O
430,vehicle,O
431,quality,O
431,of,O
431,generated,O
431,trajectory,O
431,did,O
431,not,O
431,meet,O
431,expectation,O
431,.,O
431,vehicle,O
431,not,O
431,in,O
431,an,O
431,active,O
431,construction,O
431,zone,O
431,.,O
431,no,O
431,emergency,O
431,vehicles,O
431,or,O
431,collisions,O
431,present,O
431,in,O
431,the,O
431,vicinity,O
431,.,O
431,weather,O
431,and,O
431,/,O
431,or,O
431,road,O
431,conditions,O
431,dry,O
431,in,O
431,the,O
431,area,O
431,.,O
432,driver,O
432,performed,O
432,steering,O
432,maneuver,O
432,because,O
432,the,O
432,vehicle,O
432,didn,O
432,?,O
432,t,O
432,drive,O
432,on,O
432,the,O
432,expected,O
432,path,O
432,.,O
432,vehicle,O
432,not,O
432,in,O
432,an,O
432,active,O
432,construction,O
432,zone,O
432,.,O
432,no,O
432,emergency,O
432,vehicles,O
432,or,O
432,collisions,O
432,present,O
432,in,O
432,the,O
432,vicinity,O
432,.,O
432,weather,O
432,and,O
432,/,O
432,or,O
432,road,O
432,conditions,O
432,dry,O
432,in,O
432,the,O
432,area,O
432,.,O
433,driver,O
433,pressed,O
433,the,O
433,accelerator,O
433,pedal,O
433,because,O
433,the,O
433,vehicle,O
433,was,O
433,driving,O
433,slower,O
433,than,O
433,driver,O
433,expected,O
433,.,O
433,vehicle,O
433,not,O
433,in,O
433,an,O
433,active,O
433,construction,O
433,zone,O
433,.,O
433,no,O
433,emergency,O
433,vehicles,O
433,or,O
433,collisions,O
433,present,O
433,in,O
433,the,O
433,vicinity,O
433,.,O
433,weather,O
433,and,O
433,/,O
433,or,O
433,road,O
433,conditions,O
433,wet,O
433,in,O
433,the,O
433,area,O
433,.,O
434,quality,O
434,of,O
434,generated,O
434,trajectory,O
434,did,O
434,not,O
434,meet,O
434,expectation,O
434,.,O
434,vehicle,O
434,not,O
434,in,O
434,an,O
434,active,O
434,construction,O
434,zone,O
434,.,O
434,no,O
434,emergency,O
434,vehicles,O
434,or,O
434,collisions,O
434,present,O
434,in,O
434,the,O
434,vicinity,O
434,.,O
434,weather,O
434,and,O
434,/,O
434,or,O
434,road,O
434,conditions,O
434,wet,O
434,in,O
434,the,O
434,area,O
434,.,O
435,a,B-C-7
435,general,I-C-7
435,error,I-C-7
435,caused,O
435,the,O
435,system,O
435,to,O
435,stop,O
435,the,O
435,engaged,O
435,status,O
435,.,O
435,vehicle,O
435,not,O
435,in,O
435,an,O
435,active,O
435,construction,O
435,zone,O
435,.,O
435,no,O
435,emergency,O
435,vehicles,O
435,or,O
435,collisions,O
435,present,O
435,in,O
435,the,O
435,vicinity,O
435,.,O
435,weather,O
435,and,O
435,/,O
435,or,O
435,road,O
435,conditions,O
435,dry,O
435,in,O
435,the,O
435,area,O
435,.,O
436,system,O
436,generation,O
436,of,O
436,vehicle,O
436,trajectory,O
436,took,O
436,longer,O
436,than,O
436,expected,O
436,.,O
436,vehicle,O
436,not,O
436,in,O
436,an,O
436,active,O
436,construction,O
436,zone,O
436,.,O
436,no,O
436,emergency,O
436,vehicles,O
436,or,O
436,collisions,O
436,present,O
436,in,O
436,the,O
436,vicinity,O
436,.,O
436,weather,O
436,and,O
436,/,O
436,or,O
436,road,O
436,conditions,O
436,dry,O
436,in,O
436,the,O
436,area,O
436,.,O
437,driver,O
437,pressed,O
437,the,O
437,brake,O
437,pedal,O
437,because,O
437,the,O
437,vehicle,O
437,was,O
437,driving,O
437,faster,O
437,than,O
437,driver,O
437,expected,O
437,.,O
437,vehicle,O
437,not,O
437,in,O
437,an,O
437,active,O
437,construction,O
437,zone,O
437,.,O
437,no,O
437,emergency,O
437,vehicles,O
437,or,O
437,collisions,O
437,present,O
437,in,O
437,the,O
437,vicinity,O
437,.,O
437,weather,O
437,and,O
437,/,O
437,or,O
437,road,O
437,conditions,O
437,wet,O
437,in,O
437,the,O
437,area,O
437,.,O
438,reference,O
438,sensor,O
438,was,O
438,not,O
438,initialized,O
438,correctly,O
438,.,O
438,vehicle,O
438,not,O
438,in,O
438,an,O
438,active,O
438,construction,O
438,zone,O
438,.,O
438,no,O
438,emergency,O
438,vehicles,O
438,or,O
438,collisions,O
438,present,O
438,in,O
438,the,O
438,vicinity,O
438,.,O
438,weather,O
438,and,O
438,/,O
438,or,O
438,road,O
438,conditions,O
